Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,Bid,Ask,BidSize,AskSize,PutVol,CallVol,ShortableShares,NewsCount300s,SentimentMean300s,SentimentMin300s,SentimentMax300s,MinutesSinceNews,AsOfTs,BarEpochSec,SessionBucket,MinuteOfDay,SecondsFromOpen,SpreadBps,L1Imbalance,NewsCount60s,NewsUniqueProviders300s,SentimentStd300s,SentimentLatest,SentimentModel,SentimentConfidenceMean300s,SentimentConfidenceLatest,NewsAsOfLagSec,NewsCoverage300s,FeatureCompleteness,DataQualityFlags,BidLast,AskLast,BidSizeLast,AskSizeLast,PutVolDelta5s,CallVolDelta5s,ShortableDelta5s,ShortableMin5s,ShortableMax5s,QuoteUpdateCount5s,QuoteCoverage5s,QuoteAgeMs,SpreadMinBps5s,SpreadMaxBps5s,ImbalanceStd5s,AtBidVol,AtAskVol,TradePrintCount5s,Mkt_TSLA_Close5s,Mkt_TSLA_Ret5s,Mkt_TSLA_Ret30s,Mkt_TSLA_SpreadBps,Mkt_TSLA_L1Imbalance,Mkt_TSLA_NewsCount300s,Mkt_TSLA_SentimentMean300s,Mkt_TSLA_AsOfLagSec,Mkt_QQQ_Close5s,Mkt_QQQ_Ret5s,Mkt_QQQ_Ret30s,Mkt_QQQ_SpreadBps,Mkt_QQQ_L1Imbalance,Mkt_QQQ_NewsCount300s,Mkt_QQQ_SentimentMean300s,Mkt_QQQ_AsOfLagSec,Mkt_NVDA_Close5s,Mkt_NVDA_Ret5s,Mkt_NVDA_Ret30s,Mkt_NVDA_SpreadBps,Mkt_NVDA_L1Imbalance,Mkt_NVDA_NewsCount300s,Mkt_NVDA_SentimentMean300s,Mkt_NVDA_AsOfLagSec,Mkt_AMD_Close5s,Mkt_AMD_Ret5s,Mkt_AMD_Ret30s,Mkt_AMD_SpreadBps,Mkt_AMD_L1Imbalance,Mkt_AMD_NewsCount300s,Mkt_AMD_SentimentMean300s,Mkt_AMD_AsOfLagSec,MktReadyCount,MktBreadthUp5s,MktMeanRet5s,MktDispersion5s
20260312 13:34:45 America/New_York,399.9500,400.0000,399.8900,399.9400,105.000000000000000000,399.925998103366509895,33,407.8200,399.9086,399.9673,1,1,637680,815926,47702045,0,0.0000,0.0000,0.0000,18549.7500,20260312 13:34:45 America/New_York,1773336885,REGULAR,814,14685,1.4662,0.0436,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9000,399.9700,5,1,25,30,232,47701813,47702045,118,1.0000,0.0,0.7501,2.2504,0.1750,42.0000,27.0000,25,399.9400,0.000100,0.000175,1.4662,0.0436,0,0.0000,0.00,599.9000,0.000167,0.000133,0.2608,-0.2956,0,0.0000,5.00,183.9500,0.000054,0.000598,0.5436,0.3857,0,0.0000,0.00,198.6900,0.000302,0.000050,2.5475,0.0712,0,0.0000,5.00,4,4,0.000156,0.000108
20260312 13:34:50 America/New_York,399.9100,399.9400,399.9000,399.9100,30.000000000000000000,399.915629629629677311,9,407.8200,399.9000,399.9640,4,1,637709,815955,47701961,0,0.0000,0.0000,0.0000,18549.8333,20260312 13:34:50 America/New_York,1773336890,REGULAR,814,14690,1.6005,0.3783,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9300,399.9800,1,5,29,29,-84,47701961,47702045,63,1.0000,0.0,1.0002,2.0004,0.3293,26.0000,11.0000,14,399.9100,-0.000075,0.000075,1.6005,0.3783,0,0.0000,0.00,599.9400,0.000050,0.000217,0.1853,0.1840,0,0.0000,0.00,183.9300,-0.000109,0.000272,0.5437,0.5380,0,0.0000,0.00,198.7300,0.000201,0.000201,3.3330,0.2592,0,0.0000,5.00,4,2,0.000017,0.000141
20260312 13:34:55 America/New_York,399.9500,399.9900,399.9300,399.9700,87.000000000000000000,399.964314228685509534,34,407.8200,399.9292,399.9802,2,5,637738,815990,47701911,0,0.0000,0.0000,0.0000,18549.9167,20260312 13:34:55 America/New_York,1773336895,REGULAR,814,14695,1.2747,-0.4164,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9300,399.9700,1,1,29,35,-50,47701911,47701961,128,1.0000,0.0,1.0001,1.5002,0.2764,29.0000,39.0000,20,399.9700,0.000150,0.000250,1.2747,-0.4164,0,0.0000,0.00,599.9400,0.000050,0.000217,0.1853,0.1840,0,0.0000,5.00,183.9300,-0.000109,0.000272,0.5437,0.5380,0,0.0000,5.00,198.7200,-0.000050,0.000151,4.2956,-0.1215,0,0.0000,5.00,4,2,0.000010,0.000114
20260312 13:35:00 America/New_York,399.9200,400.0000,399.8900,399.9700,104.000000000000000000,399.958422947671579095,30,407.8200,399.9346,399.9817,1,2,637803,816069,47702071,0,0.0000,0.0000,0.0000,18550.0000,20260312 13:35:00 America/New_York,1773336900,REGULAR,815,14700,1.1769,-0.1119,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.0000,400.0600,1,1,65,79,160,47701911,47702071,225,1.0000,0.0,1.0000,1.5002,0.2250,12.0000,72.0000,25,399.9700,0.000000,0.000000,1.1769,-0.1119,0,0.0000,0.00,600.0000,0.000100,0.000300,0.1999,0.2875,0,0.0000,5.00,184.0300,0.000326,0.000652,0.8611,-0.0060,0,0.0000,0.00,198.7500,0.000151,0.000302,3.8048,-0.1520,0,0.0000,5.00,4,3,0.000144,0.000136
20260312 13:35:05 America/New_York,400.0000,400.0700,399.9200,400.0000,190.000000000000000000,399.989014584154517706,61,407.8200,399.9697,400.0280,1,1,637930,816094,47701529,0,0.0000,0.0000,0.0000,18550.0833,20260312 13:35:05 America/New_York,1773336905,REGULAR,815,14705,1.4594,-0.0457,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9400,400.0200,3,1,127,25,-542,47701529,47702129,131,1.0000,0.0,1.0001,1.7499,0.1670,19.0000,40.0000,25,400.0000,0.000075,0.000300,1.4594,-0.0457,0,0.0000,0.00,600.1400,0.000233,0.000567,0.2665,-0.0249,0,0.0000,5.00,184.0300,0.000326,0.000652,0.8611,-0.0060,0,0.0000,5.00,198.7200,-0.000151,0.000252,2.5948,0.0946,0,0.0000,5.00,4,3,0.000121,0.000209
20260312 13:35:10 America/New_York,400.0000,400.0400,399.9200,399.9300,74.000000000000000000,399.997248411902376120,21,407.8200,399.9438,400.0159,3,1,637982,816210,47700524,0,0.0000,0.0000,0.0000,18550.1667,20260312 13:35:10 America/New_York,1773336910,REGULAR,815,14710,1.8031,0.2948,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.8900,399.9500,3,1,52,116,-1005,47700484,47701529,99,1.0000,0.0,0.7499,2.5003,0.2145,59.0000,22.0000,26,399.9300,-0.000175,0.000075,1.8031,0.2948,0,0.0000,0.00,600.1600,0.000033,0.000600,0.1919,0.5093,0,0.0000,5.00,184.0500,0.000109,0.000816,0.5524,-0.1012,0,0.0000,5.00,198.7600,0.000201,0.000654,3.4919,0.2842,0,0.0000,5.00,4,3,0.000042,0.000160
20260312 13:35:15 America/New_York,399.9200,399.9900,399.9000,399.9500,84.000000000000000000,399.952127031019188053,34,407.8200,399.8946,399.9590,4,2,637996,816272,47700494,0,0.0000,0.0000,0.0000,18550.2500,20260312 13:35:15 America/New_York,1773336915,REGULAR,815,14715,1.6116,0.2776,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9200,399.9900,1,2,14,62,-30,47700494,47700524,144,1.0000,0.0,1.2501,2.2504,0.3122,20.0000,62.0000,26,399.9500,0.000050,0.000025,1.6116,0.2776,0,0.0000,0.00,600.2000,0.000100,0.000483,0.1820,0.0111,0,0.0000,0.00,184.0300,0.000163,0.000435,0.5534,0.0488,0,0.0000,0.00,198.7700,0.000050,0.000403,3.3501,0.0517,0,0.0000,5.00,4,4,0.000091,0.000054
20260312 13:35:20 America/New_York,399.9400,400.0800,399.9400,400.0800,139.000000000000000000,400.054530941704001634,60,407.8200,399.9584,400.0216,1,3,638021,816342,47700494,0,0.0000,0.0000,0.0000,18550.3333,20260312 13:35:20 America/New_York,1773336920,REGULAR,815,14720,1.5783,-0.2724,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.0500,400.1000,1,6,25,70,0,47700494,47700494,192,1.0000,0.0,0.2500,1.9999,0.2964,12.0000,66.0000,23,400.0800,0.000325,0.000425,1.5783,-0.2724,0,0.0000,0.00,600.3300,0.000217,0.000650,0.1835,-0.1316,0,0.0000,0.00,184.0700,0.000217,0.000761,0.9139,-0.1618,0,0.0000,0.00,198.7500,-0.000101,0.000101,3.5326,-0.1821,0,0.0000,5.00,4,3,0.000165,0.000184
20260312 13:35:25 America/New_York,400.1000,400.1700,400.0200,400.1500,150.000000000000000000,400.102225919148224875,56,407.8200,400.0473,400.1021,1,5,638058,816398,47700457,0,0.0000,0.0000,0.0000,18550.4167,20260312 13:35:25 America/New_York,1773336925,REGULAR,815,14725,1.3712,-0.4502,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1100,400.1700,1,1,37,56,-37,47700457,47700497,202,1.0000,0.0,1.2495,1.9997,0.2822,18.0000,57.0000,27,400.1500,0.000175,0.000450,1.3712,-0.4502,0,0.0000,0.00,600.4200,0.000150,0.000700,0.1723,0.4220,0,0.0000,0.00,184.0800,0.000054,0.000598,0.5433,0.3259,0,0.0000,0.00,198.8600,0.000553,0.000705,3.2263,0.4577,0,0.0000,5.00,4,4,0.000233,0.000220
20260312 13:35:30 America/New_York,400.1400,400.1700,400.0000,400.0900,115.000000000000000000,400.062214517876498121,36,407.8200,400.0698,400.1277,3,5,638157,816516,47700504,0,0.0000,0.0000,0.0000,18550.5000,20260312 13:35:30 America/New_York,1773336930,REGULAR,815,14730,1.4474,-0.0561,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.0700,400.1200,1,1,99,118,47,47700404,47700504,158,1.0000,0.0,0.9998,1.7496,0.2061,47.0000,61.0000,25,400.0900,-0.000150,0.000300,1.4474,-0.0561,0,0.0000,0.00,600.4200,0.000150,0.000700,0.1723,0.4220,0,0.0000,5.00,184.0700,-0.000054,0.000217,0.5733,-0.1357,0,0.0000,0.00,198.8700,0.000050,0.000604,3.2204,-0.2655,0,0.0000,5.00,4,2,-0.000001,0.000130
20260312 13:35:35 America/New_York,400.0700,400.1100,400.0300,400.0300,51.000000000000000000,400.068395121951198234,22,407.8200,400.0542,400.1089,1,2,638175,816600,47700504,0,0.0000,0.0000,0.0000,18550.5833,20260312 13:35:35 America/New_York,1773336935,REGULAR,815,14735,1.3675,-0.0414,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.0200,400.0900,2,1,18,84,0,47700504,47700504,179,1.0000,0.0,0.9998,1.7498,0.2504,27.0000,36.0000,31,400.0300,-0.000150,0.000075,1.3675,-0.0414,0,0.0000,0.00,600.3400,-0.000100,0.000300,0.2125,-0.4639,0,0.0000,0.00,184.0300,-0.000217,-0.000109,0.5835,-0.2037,0,0.0000,0.00,198.7800,-0.000453,0.000302,3.0912,-0.2497,0,0.0000,5.00,4,0,-0.000230,0.000156
20260312 13:35:40 America/New_York,400.0600,400.1500,400.0300,400.1500,31.000000000000000000,400.098596078431398837,16,407.8200,400.0357,400.1025,2,1,638180,816629,47700504,0,0.0000,0.0000,0.0000,18550.6667,20260312 13:35:40 America/New_York,1773336940,REGULAR,815,14740,1.6692,0.1548,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1000,400.2000,2,62,5,29,0,47700504,47700504,76,1.0000,0.0,0.9997,1.9993,0.2297,9.0000,85.0000,18,400.1500,0.000300,0.000550,1.6692,0.1548,0,0.0000,0.00,600.4400,0.000167,0.000500,0.3116,-0.1846,0,0.0000,0.00,184.0900,0.000326,0.000489,0.5872,-0.4328,0,0.0000,0.00,198.8200,0.000000,0.000252,4.1504,0.1934,0,0.0000,0.00,4,3,0.000198,0.000149
20260312 13:35:45 America/New_York,400.1100,400.1800,400.1000,400.1300,69.000000000000000000,400.137510822510819253,24,407.8200,400.1079,400.1869,2,39,638231,816695,47700624,0,0.0000,0.0000,0.0000,18550.7500,20260312 13:35:45 America/New_York,1773336945,REGULAR,815,14745,1.9727,-0.5419,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1000,400.1600,3,5,51,66,120,47700504,47700624,138,1.0000,0.0,0.7497,2.4991,0.5072,32.0000,95.0000,27,400.1300,-0.000050,0.000450,1.9727,-0.5419,0,0.0000,0.00,600.4600,0.000033,0.000433,0.1874,-0.0590,0,0.0000,0.00,184.0900,0.000326,0.000489,0.5872,-0.4328,0,0.0000,5.00,198.8200,0.000000,0.000252,4.1504,0.1934,0,0.0000,5.00,4,2,0.000077,0.000169
20260312 13:35:50 America/New_York,400.1000,400.2300,400.0900,400.2100,222.000000000000000000,400.168290300853186636,77,407.8200,400.1128,400.1655,3,4,638258,816736,47700524,0,0.0000,0.0000,0.0000,18550.8333,20260312 13:35:50 America/New_York,1773336950,REGULAR,815,14750,1.3194,-0.1507,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1900,400.2300,4,6,27,41,-100,47700524,47700624,176,1.0000,0.0,0.7497,1.4995,0.2668,33.0000,35.0000,24,400.2100,0.000200,0.000325,1.3194,-0.1507,0,0.0000,0.00,600.4600,0.000033,0.000433,0.1874,-0.0590,0,0.0000,5.00,184.1100,0.000000,0.000217,0.9385,0.0351,0,0.0000,0.00,198.8700,-0.000101,0.000050,2.6494,0.2180,0,0.0000,0.00,4,2,0.000033,0.000125
20260312 13:35:55 America/New_York,400.2200,400.2400,400.1500,400.1700,121.000000000000000000,400.206013942997799404,35,407.8200,400.1880,400.2269,3,4,638285,816783,47702532,0,0.0000,0.0000,0.0000,18550.9167,20260312 13:35:55 America/New_York,1773336955,REGULAR,815,14755,0.9733,-0.0746,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1400,400.1800,3,1,27,47,2008,47700524,47702532,138,1.0000,0.0,0.7496,1.2495,0.1907,16.0000,39.0000,23,400.1700,-0.000100,0.000050,0.9733,-0.0746,0,0.0000,0.00,600.4700,-0.000067,0.000083,0.2191,-0.1706,0,0.0000,0.00,184.1200,0.000054,0.000217,0.6025,0.2876,0,0.0000,0.00,198.9000,0.000151,0.000151,2.8073,0.2808,0,0.0000,0.00,4,2,0.000010,0.000115
20260312 13:36:00 America/New_York,400.1600,400.2100,400.1400,400.1900,83.000000000000000000,400.160285799344990210,24,407.8200,400.1487,400.1924,3,2,638394,816823,47702633,0,0.0000,0.0000,0.0000,18551.0000,20260312 13:36:00 America/New_York,1773336960,REGULAR,816,14760,1.0912,0.1387,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1600,400.2400,2,4,109,40,101,47702532,47702633,130,1.0000,0.0,0.7497,1.4993,0.3853,32.0000,31.0000,26,400.1900,0.000050,0.000250,1.0912,0.1387,0,0.0000,0.00,600.6000,0.000216,0.000333,0.1905,-0.4219,0,0.0000,0.00,184.1700,0.000272,0.000543,0.5528,0.4382,0,0.0000,0.00,198.9700,0.000352,0.000956,2.6536,0.2482,0,0.0000,0.00,4,4,0.000222,0.000128
20260312 13:36:05 America/New_York,400.2200,400.3000,400.1600,400.1600,122.000000000000000000,400.225792707906578016,53,407.8200,400.1651,400.2375,2,4,638428,816937,47702717,0,0.0000,0.0000,0.0000,18551.0833,20260312 13:36:05 America/New_York,1773336965,REGULAR,816,14765,1.8082,-0.2390,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1800,400.2400,1,1,34,114,84,47702633,47702717,171,1.0000,0.0,0.9993,1.9990,0.2963,16.0000,40.0000,21,400.1600,-0.000075,0.000325,1.8082,-0.2390,0,0.0000,0.00,600.6000,0.000216,0.000333,0.1905,-0.4219,0,0.0000,5.00,184.1700,0.000272,0.000543,0.5528,0.4382,0,0.0000,5.00,198.9700,0.000352,0.000956,2.6536,0.2482,0,0.0000,5.00,4,3,0.000191,0.000186
20260312 13:36:10 America/New_York,400.1900,400.2600,400.1800,400.2000,86.000000000000000000,400.220861022825772579,32,407.8200,400.1850,400.2459,6,2,638447,817032,47702717,0,0.0000,0.0000,0.0000,18551.1667,20260312 13:36:10 America/New_York,1773336970,REGULAR,816,14770,1.5209,0.1983,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1500,400.2100,2,1,19,95,0,47702717,47702717,126,1.0000,0.0,0.9996,1.9989,0.3795,85.0000,30.0000,24,400.2000,0.000100,0.000125,1.5209,0.1983,0,0.0000,0.00,600.5600,0.000033,0.000200,0.2923,0.4781,0,0.0000,0.00,184.1600,0.000109,0.000380,0.5430,-0.1954,0,0.0000,0.00,198.8700,-0.000503,0.000251,2.2527,-0.4970,0,0.0000,5.00,4,3,-0.000065,0.000294
20260312 13:36:15 America/New_York,400.1800,400.2200,400.1400,400.2000,50.000000000000000000,400.179508196721315016,15,407.8200,400.1579,400.2093,2,1,638471,817098,47702717,0,0.0000,0.0000,0.0000,18551.2500,20260312 13:36:15 America/New_York,1773336975,REGULAR,816,14775,1.2826,0.1767,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.1800,400.2200,5,2,24,66,0,47702717,47702717,100,1.0000,0.0,0.7497,1.4993,0.1423,18.0000,26.0000,20,400.2000,0.000000,0.000175,1.2826,0.1767,0,0.0000,0.00,600.5900,0.000050,0.000217,0.1896,-0.3020,0,0.0000,0.00,184.1500,-0.000054,0.000217,0.5763,-0.1530,0,0.0000,0.00,198.9600,0.000453,0.000704,3.0137,0.1051,0,0.0000,5.00,4,2,0.000112,0.000231
20260312 13:36:20 America/New_York,400.2000,400.2400,400.1400,400.1600,65.000000000000000000,400.197077276204993268,22,407.8200,400.1770,400.2182,4,5,638475,817157,47702677,0,0.0000,0.0000,0.0000,18551.3333,20260312 13:36:20 America/New_York,1773336980,REGULAR,816,14780,1.0306,0.2887,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,400.0600,400.0900,2,2,4,59,-40,47702677,47702717,153,1.0000,0.0,0.9995,1.2495,0.3103,23.0000,105.0000,25,400.1600,-0.000100,-0.000125,1.0306,0.2887,0,0.0000,0.00,600.5900,0.000050,0.000217,0.1896,-0.3020,0,0.0000,5.00,184.1500,-0.000054,0.000217,0.5763,-0.1530,0,0.0000,5.00,198.8900,-0.000352,0.000000,4.2408,-0.1903,0,0.0000,5.00,4,1,-0.000114,0.000170
20260312 13:36:25 America/New_York,400.1400,400.1400,399.8800,399.9600,260.000000000000000000,399.953236255286412870,71,407.8200,399.9955,400.0313,5,2,638567,817313,47702637,0,0.0000,0.0000,0.0000,18551.4167,20260312 13:36:25 America/New_York,1773336985,REGULAR,816,14785,0.8931,0.1606,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9400,399.9900,1,1,92,156,-40,47702637,47702677,229,1.0000,0.0,0.7499,1.7505,0.3035,55.0000,33.0000,33,399.9600,-0.000500,-0.000525,0.8931,0.1606,0,0.0000,0.00,600.5800,-0.000017,0.000117,0.1858,0.4648,0,0.0000,5.00,184.1400,-0.000054,0.000163,0.5570,0.3400,0,0.0000,5.00,198.9000,0.000050,0.000151,3.9605,-0.0286,0,0.0000,5.00,4,1,-0.000130,0.000250
20260312 13:36:30 America/New_York,399.9400,399.9600,399.8900,399.9200,183.000000000000000000,399.922085094777003178,34,407.8200,399.9217,399.9727,3,1,638608,817348,47700633,0,0.0000,0.0000,0.0000,18551.5000,20260312 13:36:30 America/New_York,1773336990,REGULAR,816,14790,1.2761,0.2009,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9000,399.9400,9,1,41,35,-2004,47700633,47702637,179,1.0000,0.0,0.7502,2.0004,0.3229,35.0000,103.0000,25,399.9200,-0.000100,-0.000675,1.2761,0.2009,0,0.0000,0.00,600.3400,-0.000050,-0.000433,0.2648,-0.0407,0,0.0000,0.00,184.0600,0.000000,-0.000597,0.5995,-0.2131,0,0.0000,0.00,198.7200,-0.000905,-0.000905,3.6512,-0.3524,0,0.0000,5.00,4,0,-0.000264,0.000429
20260312 13:36:35 America/New_York,399.9000,399.9000,399.8200,399.8700,146.000000000000000000,399.855851737716079697,44,407.8200,399.8647,399.9098,6,1,638722,817567,47700583,0,0.0000,0.0000,0.0000,18551.5833,20260312 13:36:35 America/New_York,1773336995,REGULAR,816,14795,1.1284,0.3831,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.8200,399.8800,1,2,114,219,-50,47700583,47700633,175,1.0000,0.0,0.7503,1.7507,0.3975,25.0000,48.0000,30,399.8700,-0.000125,-0.000725,1.1284,0.3831,0,0.0000,0.00,600.2600,-0.000133,-0.000466,0.1885,-0.3675,0,0.0000,0.00,184.0300,-0.000163,-0.000597,0.8391,-0.2302,0,0.0000,0.00,198.7500,0.000151,-0.001106,3.1291,-0.2848,0,0.0000,5.00,4,1,-0.000068,0.000147
20260312 13:36:40 America/New_York,399.8700,399.8900,399.8300,399.8700,139.000000000000000000,399.848500357909813374,21,407.8200,399.8266,399.8802,1,2,638765,817620,47700634,0,0.0000,0.0000,0.0000,18551.6667,20260312 13:36:40 America/New_York,1773337000,REGULAR,816,14800,1.3394,-0.0771,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.8200,399.8800,3,1,43,53,51,47700583,47700634,116,1.0000,0.0,1.0003,1.5006,0.2599,81.0000,27.0000,23,399.8700,0.000000,-0.000825,1.3394,-0.0771,0,0.0000,0.00,600.3100,0.000083,-0.000416,0.2837,0.0253,0,0.0000,0.00,184.0500,0.000109,-0.000597,0.5801,0.3152,0,0.0000,0.00,198.7500,0.000000,-0.000603,4.3059,-0.3356,0,0.0000,5.00,4,2,0.000048,0.000056
20260312 13:36:45 America/New_York,399.8200,399.8800,399.7600,399.8300,156.000000000000000000,399.809239130434775689,38,407.8200,399.8047,399.8595,3,1,638808,817866,47701998,0,0.0000,0.0000,0.0000,18551.7500,20260312 13:36:45 America/New_York,1773337005,REGULAR,816,14805,1.3688,0.3140,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.7700,399.8100,1,1,43,246,1364,47700598,47701998,142,1.0000,0.0,0.7504,1.5008,0.1975,65.0000,26.0000,22,399.8300,-0.000100,-0.000925,1.3688,0.3140,0,0.0000,0.00,600.2300,-0.000133,-0.000599,0.1666,-0.2956,0,0.0000,0.00,184.0500,0.000109,-0.000597,0.5801,0.3152,0,0.0000,5.00,198.7700,0.000101,-0.000955,5.3658,0.4724,0,0.0000,5.00,4,2,-0.000006,0.000129
20260312 13:36:50 America/New_York,399.7600,399.9000,399.7600,399.9000,207.000000000000000000,399.839639324487279737,66,407.8200,399.7896,399.8334,1,1,639072,817918,47701852,0,0.0000,0.0000,0.0000,18551.8333,20260312 13:36:50 America/New_York,1773337010,REGULAR,816,14810,1.0951,0.0012,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9000,399.9500,1,1,264,52,-146,47701852,47701998,204,1.0000,0.0,0.5002,1.5007,0.1997,14.0000,67.0000,33,399.9000,0.000175,-0.000650,1.0951,0.0012,0,0.0000,0.00,600.2300,-0.000133,-0.000599,0.1666,-0.2956,0,0.0000,5.00,184.0000,-0.000272,-0.000815,0.5631,-0.2516,0,0.0000,5.00,198.7300,-0.000201,-0.000804,3.0097,-0.0671,0,0.0000,5.00,4,1,-0.000108,0.000197
20260312 13:36:55 America/New_York,399.9200,400.0400,399.8900,400.0100,192.000000000000000000,399.933216139076307627,48,407.8200,399.9156,399.9660,2,2,639257,818002,47701752,0,0.0000,0.0000,0.0000,18551.9167,20260312 13:36:55 America/New_York,1773337015,REGULAR,816,14815,1.2609,0.0848,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9800,400.0400,2,1,185,84,-100,47701752,47701852,169,1.0000,0.0,0.7501,1.5002,0.1677,31.0000,25.0000,25,400.0100,0.000275,0.000125,1.2609,0.0848,0,0.0000,0.00,600.4100,0.000300,-0.000283,0.2789,0.1031,0,0.0000,5.00,184.0600,0.000326,-0.000434,0.8509,0.0344,0,0.0000,5.00,198.8300,0.000503,-0.000352,3.2234,-0.1834,0,0.0000,5.00,4,4,0.000351,0.000104
20260312 13:37:00 America/New_York,400.0100,400.0200,399.8800,399.9400,172.000000000000000000,399.950863821138227649,49,407.8200,399.9607,400.0182,2,2,639321,818077,47701725,0,0.0000,0.0000,0.0000,18552.0000,20260312 13:37:00 America/New_York,1773337020,REGULAR,817,14820,1.4382,0.0495,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.9300,399.9700,1,3,64,75,-27,47701725,47701752,222,1.0000,0.0,0.7501,2.2503,0.2589,36.0000,64.0000,30,399.9400,-0.000175,0.000050,1.4382,0.0495,0,0.0000,0.00,600.5500,0.000233,0.000300,0.1791,-0.3704,0,0.0000,5.00,184.1400,0.000435,0.000435,0.5432,0.2186,0,0.0000,5.00,198.9100,0.000402,0.000956,5.2919,0.0050,0,0.0000,5.00,4,3,0.000224,0.000280
20260312 13:37:05 America/New_York,399.9800,399.9800,399.8300,399.8300,171.000000000000000000,399.895392456676916026,43,407.8200,399.8985,399.9444,1,4,639336,818102,47701755,0,0.0000,0.0000,0.0000,18552.0833,20260312 13:37:05 America/New_York,1773337025,REGULAR,817,14825,1.1501,-0.3254,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.8300,399.8600,1,12,15,25,30,47701725,47701755,155,1.0000,0.0,0.7503,1.7504,0.2264,20.0000,79.0000,31,399.8300,-0.000275,-0.000100,1.1501,-0.3254,0,0.0000,0.00,600.4600,-0.000183,0.000333,0.1948,0.0920,0,0.0000,0.00,184.0900,-0.000163,0.000326,0.5432,-0.4785,0,0.0000,0.00,198.8700,-0.000201,0.000604,6.2969,-0.3903,0,0.0000,5.00,4,0,-0.000206,0.000049
20260312 13:37:10 America/New_York,399.8500,399.9400,399.8300,399.8700,74.000000000000000000,399.890208263352405993,34,407.8200,399.8432,399.8846,1,9,639384,818288,47701755,0,0.0000,0.0000,0.0000,18552.1667,20260312 13:37:10 America/New_York,1773337030,REGULAR,817,14830,1.0369,-0.5722,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,399.8500,399.9200,1,1,48,186,0,47701755,47701755,151,1.0000,0.0,0.7501,2.0009,0.3044,17.0000,68.0000,21,399.8700,0.000100,0.000000,1.0369,-0.5722,0,0.0000,0.00,600.5100,0.000083,0.000333,0.2997,0.0431,0,0.0000,0.00,184.0600,-0.000163,0.000054,0.5538,-0.4259,0,0.0000,0.00,198.8200,-0.000251,0.000352,5.6617,-0.4715,0,0.0000,5.00,4,2,-0.000058,0.000176
