Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,DataQualityFlags
20260127 09:39:30 America/New_York,432.41,432.88,432.17,432.52,2225.0,432.4469195505618,697,435.2,none
20260127 09:40:00 America/New_York,432.85,433.05,432.46,433.05,2721.0,432.8533528114664,729,435.2,none
20260127 09:40:30 America/New_York,432.17,433.08,432.0,432.25,2241.0,432.40290986166883,690,435.2,none
20260127 09:41:00 America/New_York,432.71,432.86,432.22,432.6,1782.0,432.61188103254767,513,435.2,none
20260127 09:41:30 America/New_York,433.07,433.15,432.6,432.93,1768.0,432.9364321266968,577,435.2,none
20260127 09:42:00 America/New_York,432.69,432.98,432.58,432.93,1693.0,432.75881334908445,581,435.2,none
20260127 09:42:30 America/New_York,432.95,433.19,432.71,432.82,1556.0,432.97305912596397,473,435.2,none
20260127 09:43:00 America/New_York,432.54,433.0,432.35,432.72,1644.0,432.6270742092457,493,435.2,none
20260127 09:43:30 America/New_York,432.46,432.73,432.36,432.73,1344.0,432.5175744047619,421,435.2,none
20260127 09:44:00 America/New_York,432.99,433.03,432.61,432.7,1728.0,432.88558912037035,617,435.2,none
20260127 09:44:30 America/New_York,432.63,432.71,432.4,432.59,1320.0,432.5344840909091,466,435.2,none
20260127 09:45:00 America/New_York,432.67,433.0,432.54,432.6,1450.0,432.7743427586207,525,435.2,none
20260127 09:45:30 America/New_York,433.26,433.49,432.6,433.44,2277.0,433.2388849363198,648,435.2,none
20260127 09:46:00 America/New_York,433.87,433.95,433.43,433.61,3167.0,433.73334070097883,868,435.2,none
20260127 09:46:30 America/New_York,433.04,433.66,432.98,433.19,2072.0,433.24975627413124,568,435.2,none
20260127 09:47:00 America/New_York,432.89,433.4,432.76,432.92,1208.0,433.0284594370861,410,435.2,none
20260127 09:47:30 America/New_York,432.68,433.19,432.66,432.94,1180.0,432.8991711864407,362,435.2,none
20260127 09:48:00 America/New_York,433.25,433.41,432.85,433.34,1346.0,433.120925705795,426,435.2,none
20260127 09:48:30 America/New_York,433.41,433.55,433.25,433.36,1201.0,433.39517568692753,388,435.2,none
20260127 09:49:00 America/New_York,433.33,433.52,433.09,433.5,1101.0,433.3023224341507,379,435.2,none
20260127 09:49:30 America/New_York,433.54,433.66,433.43,433.53,1483.0,433.5554504383007,452,435.2,none
20260127 09:50:00 America/New_York,433.34,433.58,433.23,433.54,1992.0,433.4383227911647,679,435.2,none
20260127 09:50:30 America/New_York,433.16,433.59,433.01,433.17,1282.0,433.2813291731669,420,435.2,none
20260127 09:51:00 America/New_York,433.22,433.37,433.0,433.03,972.0,433.2220781893004,382,435.2,none
20260127 09:51:30 America/New_York,432.58,433.14,432.4,432.42,2281.0,432.72408373520386,705,435.2,none
20260127 09:52:00 America/New_York,432.41,432.64,432.27,432.31,1929.0,432.4513742871955,748,435.2,none
20260127 09:52:30 America/New_York,432.95,433.21,432.24,433.17,2229.0,432.76404845222083,762,435.2,none
20260127 09:53:00 America/New_York,433.36,433.45,433.09,433.38,1459.0,433.2518930774503,493,435.2,none
20260127 09:53:30 America/New_York,433.37,433.5,432.93,433.5,1466.0,433.2427435197817,380,435.2,none
20260127 09:54:00 America/New_York,434.27,434.3,433.38,434.24,3805.0,433.94422023653084,955,435.2,none
20260127 09:54:30 America/New_York,434.36,434.39,434.17,434.32,1904.0,434.2794306722689,553,435.2,none
20260127 09:55:00 America/New_York,434.3,434.5,434.08,434.32,2187.0,434.2722912665752,654,435.2,none
20260127 09:55:30 America/New_York,434.77,434.89,434.27,434.82,2744.0,434.67871100583085,728,435.2,none
20260127 09:56:00 America/New_York,434.66,434.91,434.42,434.47,2141.0,434.705583372256,555,435.2,none
20260127 09:56:30 America/New_York,434.49,434.55,434.35,434.46,1255.0,434.45836812749013,345,435.2,none
20260127 09:57:00 America/New_York,434.7,434.8,434.3,434.8,1480.0,434.57301013513506,488,435.2,none
20260127 09:57:30 America/New_York,434.76,434.86,434.6,434.65,1198.0,434.7476677796327,357,435.2,none
20260127 09:58:00 America/New_York,434.6,434.93,434.6,434.64,1125.0,434.80298666666664,363,435.2,none
20260127 09:58:30 America/New_York,434.64,434.76,434.5,434.68,806.0,434.637746898263,280,435.2,none
20260127 09:59:00 America/New_York,434.65,434.72,434.3,434.53,1093.0,434.50541628545284,358,435.2,none
20260127 09:59:30 America/New_York,434.38,434.54,434.2,434.4,855.0,434.3488409356725,306,435.2,none
20260127 10:00:00 America/New_York,434.08,434.45,433.96,434.03,1998.0,434.11644044044044,540,435.2,none
20260127 10:00:30 America/New_York,433.71,434.08,433.58,433.64,1857.0,433.82066935918147,560,435.2,none
20260127 10:01:00 America/New_York,433.8,434.05,433.51,434.03,1607.0,433.764722464219,493,435.2,none
20260127 10:01:30 America/New_York,434.27,434.37,433.98,434.03,1662.0,434.20186522262327,497,435.2,none
20260127 10:02:00 America/New_York,434.57,434.74,434.0,434.68,2023.0,434.4728719723184,661,435.2,none
20260127 10:02:30 America/New_York,435.5,435.55,434.67,435.47,3688.0,435.25756724511933,1063,435.2,none
20260127 10:03:00 America/New_York,435.5,435.54,435.03,435.5,2243.0,435.3210245207311,648,435.2,none
20260127 10:03:30 America/New_York,435.9,435.97,435.49,435.92,2340.0,435.7847628205128,639,435.2,none
20260127 10:04:00 America/New_York,435.76,436.0,435.65,435.69,2151.0,435.8194918642492,668,435.2,none
20260127 10:04:30 America/New_York,435.84,435.9,435.63,435.77,1616.0,435.79598081683173,420,435.2,none
20260127 10:05:00 America/New_York,435.71,435.79,435.36,435.5,1894.0,435.5413262935586,605,435.2,none
20260127 10:05:30 America/New_York,435.26,435.55,435.18,435.38,1601.0,435.35954778263584,550,435.2,none
20260127 10:06:00 America/New_York,435.62,435.79,435.36,435.71,1352.0,435.5913594674557,444,435.2,none
20260127 10:06:30 America/New_York,435.49,435.8,435.07,435.58,1645.0,435.43320303951367,550,435.2,none
20260127 10:07:00 America/New_York,435.8,435.83,435.39,435.56,1130.0,435.6469884955752,360,435.2,none
20260127 10:07:30 America/New_York,435.31,435.63,435.27,435.31,763.0,435.40165006553076,263,435.2,none
20260127 10:08:00 America/New_York,434.93,435.34,434.85,434.89,1869.0,435.02980738362766,571,435.2,none
20260127 10:08:30 America/New_York,435.16,435.37,434.93,435.22,1209.0,435.22691397849457,373,435.2,none
20260127 10:09:00 America/New_York,435.26,435.4,435.13,435.27,1163.0,435.2639346517626,457,435.2,none
20260127 10:09:30 America/New_York,435.68,435.72,435.26,435.6,1418.0,435.586409732017,438,435.2,none
20260127 10:10:00 America/New_York,435.26,435.72,435.2,435.3,1487.0,435.4669751176867,481,435.2,none
20260127 10:10:30 America/New_York,435.46,435.58,435.23,435.55,929.0,435.42521636167925,301,435.2,none
20260127 10:11:00 America/New_York,435.15,435.62,435.01,435.08,1427.0,435.191995094604,402,435.2,none
20260127 10:11:30 America/New_York,434.85,435.11,434.68,434.79,1462.0,434.8732482900137,423,435.2,none
20260127 10:12:00 America/New_York,434.49,434.8,434.31,434.66,2091.0,434.5299990435198,526,435.2,none
20260127 10:12:30 America/New_York,434.42,434.8,434.36,434.53,1372.0,434.60674927113706,418,435.2,none
20260127 10:13:00 America/New_York,434.35,434.54,434.31,434.44,948.0,434.42481856540087,290,435.2,none
20260127 10:13:30 America/New_York,434.49,434.69,434.37,434.5,932.0,434.5228809012876,279,435.2,none
20260127 10:14:00 America/New_York,434.63,434.82,434.47,434.8,1014.0,434.65174260355025,315,435.2,none
20260127 10:14:30 America/New_York,434.92,434.99,434.47,434.85,1242.0,434.77688486312394,378,435.2,none
20260127 10:15:00 America/New_York,434.9,435.04,434.68,435.0,1479.0,434.89431710615276,464,435.2,none
20260127 10:15:30 America/New_York,435.01,435.29,434.83,435.09,1811.0,435.0884583103258,460,435.2,none
20260127 10:16:00 America/New_York,434.87,435.22,434.81,434.84,1033.0,435.0034753146177,248,435.2,none
20260127 10:16:30 America/New_York,434.8,435.0,434.74,434.77,902.0,434.8356862527716,233,435.2,none
20260127 10:17:00 America/New_York,435.11,435.14,434.66,435.11,988.0,434.9908421052632,273,435.2,none
20260127 10:17:30 America/New_York,435.42,435.53,435.07,435.5,1361.0,435.38065025716384,393,435.2,none
20260127 10:18:00 America/New_York,435.46,435.58,435.39,435.46,1350.0,435.50136740740743,341,435.2,none
20260127 10:18:30 America/New_York,435.33,435.51,435.22,435.26,903.0,435.3837054263566,250,435.2,none
20260127 10:19:00 America/New_York,435.09,435.34,435.02,435.11,1044.0,435.1324942528736,280,435.2,none
20260127 10:19:30 America/New_York,435.1,435.17,434.96,435.16,832.0,435.0537752403846,235,435.2,none
20260127 10:20:00 America/New_York,435.01,435.15,434.86,434.91,660.0,435.0344303030304,232,435.2,none
20260127 10:20:30 America/New_York,435.05,435.18,434.81,435.12,809.0,434.9907255871446,252,435.2,none
20260127 10:21:00 America/New_York,435.16,435.25,434.99,435.17,597.0,435.12035175879396,205,435.2,none
20260127 10:21:30 America/New_York,435.39,435.5,435.14,435.37,856.0,435.32549182242997,263,435.2,none
20260127 10:22:00 America/New_York,435.04,435.36,434.93,434.96,1066.0,435.0696369606004,298,435.2,none
20260127 10:22:30 America/New_York,435.3,435.33,434.94,435.27,597.0,435.1495795644891,197,435.2,none
20260127 10:23:00 America/New_York,435.25,435.3,435.17,435.22,543.0,435.2317311233886,169,435.2,none
20260127 10:23:30 America/New_York,435.19,435.3,435.05,435.08,559.0,435.178831842576,237,435.2,none
20260127 10:24:00 America/New_York,435.23,435.39,435.06,435.18,698.0,435.22922492836676,270,435.2,none
20260127 10:24:30 America/New_York,435.68,435.83,435.16,435.83,1497.0,435.6127515030061,448,435.2,none
20260127 10:25:00 America/New_York,435.2,435.84,435.05,435.16,1293.0,435.4103634957464,424,435.2,none
20260127 10:25:30 America/New_York,435.25,435.42,435.15,435.36,791.0,435.276374209861,202,435.2,none
20260127 10:26:00 America/New_York,435.64,435.8,435.3,435.72,1180.0,435.53193728813557,343,435.2,none
20260127 10:26:30 America/New_York,435.32,435.72,435.31,435.32,760.0,435.4634710526316,236,435.2,none
20260127 10:27:00 America/New_York,435.51,435.64,435.29,435.53,867.0,435.4915928489043,216,435.2,none
20260127 10:27:30 America/New_York,435.37,435.63,435.31,435.31,583.0,435.5084768439108,148,435.2,none
20260127 10:28:00 America/New_York,435.19,435.36,435.13,435.27,817.0,435.25077478580175,235,435.2,none
20260127 10:28:30 America/New_York,435.45,435.58,435.15,435.53,611.0,435.39789198036,188,435.2,none
20260127 10:29:00 America/New_York,435.51,435.65,435.4,435.52,724.0,435.5311035911603,217,435.2,none
20260127 10:29:30 America/New_York,435.36,435.58,435.3,435.39,766.0,435.43475979112264,201,435.2,none
20260127 10:30:00 America/New_York,435.47,435.66,435.25,435.55,695.0,435.4412388489209,234,435.2,none
20260127 10:30:30 America/New_York,435.58,435.67,435.47,435.48,509.0,435.5745952848723,178,435.2,none
20260127 10:31:00 America/New_York,435.32,435.54,435.17,435.3,881.0,435.3009761634507,267,435.2,none
20260127 10:31:30 America/New_York,435.2,435.34,435.17,435.31,564.0,435.25428014184394,178,435.2,none
20260127 10:32:00 America/New_York,435.43,435.49,435.28,435.43,596.0,435.3973959731544,188,435.2,none
20260127 10:32:30 America/New_York,435.33,435.45,435.23,435.27,407.0,435.35661916461925,144,435.2,none
20260127 10:33:00 America/New_York,435.24,435.34,435.12,435.25,703.0,435.22336415362724,234,435.2,none
20260127 10:33:30 America/New_York,435.25,435.31,435.13,435.28,472.0,435.20832838983046,141,435.2,none
20260127 10:34:00 America/New_York,435.23,435.33,435.2,435.26,433.0,435.2791200923787,117,435.2,none
20260127 10:34:30 America/New_York,435.13,435.26,435.04,435.21,1113.0,435.127957771788,276,435.2,none
20260127 10:35:00 America/New_York,435.39,435.49,435.09,435.25,678.0,435.2925855457228,209,435.2,none
20260127 10:35:30 America/New_York,435.07,435.29,434.97,434.97,1250.0,435.06899599999997,379,435.2,none
20260127 10:36:00 America/New_York,435.36,435.43,434.77,435.35,983.0,435.15908952187175,281,435.2,none
20260127 10:36:30 America/New_York,435.34,435.41,435.23,435.41,587.0,435.3327172061329,153,435.2,none
20260127 10:37:00 America/New_York,435.33,435.43,435.29,435.37,648.0,435.34955246913574,169,435.2,none
20260127 10:37:30 America/New_York,435.37,435.6,435.27,435.58,985.0,435.3929461928934,240,435.2,none
20260127 10:38:00 America/New_York,435.65,435.72,435.42,435.64,998.0,435.53832264529063,277,435.2,none
20260127 10:38:30 America/New_York,435.58,435.71,435.54,435.64,852.0,435.6234072769953,202,435.2,none
20260127 10:39:00 America/New_York,435.42,435.68,435.38,435.43,839.0,435.56057449344456,240,435.2,none
20260127 10:39:30 America/New_York,435.2,435.46,435.07,435.12,868.0,435.2034170506913,254,435.2,none
20260127 10:40:00 America/New_York,435.14,435.27,435.06,435.23,915.0,435.1816666666668,218,435.2,none
20260127 10:40:30 America/New_York,435.29,435.45,435.14,435.4,895.0,435.28812402234644,273,435.2,none
20260127 10:41:00 America/New_York,435.2,435.4,435.17,435.22,511.0,435.2953209393347,173,435.2,none
20260127 10:41:30 America/New_York,435.36,435.37,435.15,435.3,424.0,435.2487122641509,119,435.2,none
20260127 10:42:00 America/New_York,435.39,435.4,435.18,435.36,415.0,435.27665060240963,158,435.2,none
20260127 10:42:30 America/New_York,435.48,435.48,435.34,435.43,361.0,435.4255013850416,115,435.2,none
20260127 10:43:00 America/New_York,435.4,435.52,435.31,435.41,786.0,435.41235877862596,284,435.2,none
20260127 10:43:30 America/New_York,435.3,435.42,435.15,435.28,444.0,435.2929391891892,159,435.2,none
20260127 10:44:00 America/New_York,435.49,435.55,435.27,435.43,642.0,435.4267710280373,206,435.2,none
20260127 10:44:30 America/New_York,435.61,435.66,435.4,435.47,644.0,435.56152173913046,221,435.2,none
20260127 10:45:00 America/New_York,435.18,435.47,435.11,435.26,1091.0,435.236577451879,364,435.2,none
20260127 10:45:30 America/New_York,435.57,435.6,435.2,435.36,1049.0,435.4029685414681,319,435.2,none
20260127 10:46:00 America/New_York,435.68,435.7,435.36,435.56,1097.0,435.5785442114858,342,435.2,none
20260127 10:46:30 America/New_York,435.84,436.04,435.58,435.84,2124.0,435.88822740112994,553,435.2,none
20260127 10:47:00 America/New_York,435.36,435.82,435.26,435.26,1114.0,435.44587163375223,365,435.2,none
20260127 10:47:30 America/New_York,435.69,435.85,435.2,435.85,1156.0,435.5492828719723,341,435.2,none
20260127 10:48:00 America/New_York,435.94,436.03,435.68,436.01,1121.0,435.8806306868867,329,435.2,none
20260127 10:48:30 America/New_York,436.1,436.15,435.89,436.13,1362.0,436.04095301027905,380,435.2,none
20260127 10:49:00 America/New_York,436.02,436.15,435.97,435.99,1125.0,436.08617066666665,335,435.2,none
20260127 10:49:30 America/New_York,436.18,436.22,435.93,436.18,1231.0,436.09817465475226,360,435.2,none
20260127 10:50:00 America/New_York,435.88,436.26,435.81,435.82,1579.0,436.06016466117796,479,435.2,none
20260127 10:50:30 America/New_York,436.02,436.05,435.81,435.93,1176.0,435.8841130952381,257,435.2,none
20260127 10:51:00 America/New_York,435.72,436.0,435.7,435.79,1014.0,435.8070493096647,321,435.2,none
20260127 10:51:30 America/New_York,435.61,435.79,435.58,435.58,931.0,435.67498496240603,262,435.2,none
20260127 10:52:00 America/New_York,435.35,435.6,435.25,435.25,1056.0,435.4332727272727,320,435.2,none
20260127 10:52:30 America/New_York,435.45,435.58,435.22,435.34,865.0,435.4067907514451,279,435.2,none
20260127 10:53:00 America/New_York,435.23,435.41,435.2,435.28,844.0,435.29298696682457,258,435.2,none
20260127 10:53:30 America/New_York,435.33,435.35,435.22,435.25,542.0,435.28547416974175,191,435.2,none
20260127 10:54:00 America/New_York,435.23,435.3,435.12,435.16,737.0,435.2160244233379,225,435.2,none
20260127 10:54:30 America/New_York,435.06,435.24,435.03,435.06,909.0,435.128402640264,318,435.2,none
20260127 10:55:00 America/New_York,434.66,435.07,434.6,434.64,2275.0,434.80200263736265,595,435.2,none
20260127 10:55:30 America/New_York,434.65,434.73,434.44,434.54,1693.0,434.5849574719433,506,435.2,none
20260127 10:56:00 America/New_York,434.66,434.81,434.56,434.76,1144.0,434.6642683566434,345,435.2,none
20260127 10:56:30 America/New_York,434.86,434.91,434.67,434.9,789.0,434.79978833967044,241,435.2,none
20260127 10:57:00 America/New_York,435.08,435.12,434.82,435.08,1194.0,435.0209874371859,357,435.2,none
20260127 10:57:30 America/New_York,434.95,435.1,434.95,435.0,748.0,435.02449197860966,242,435.2,none
20260127 10:58:00 America/New_York,435.13,435.2,435.0,435.2,695.0,435.0922949640288,232,435.2,none
20260127 10:58:30 America/New_York,434.88,435.19,434.82,434.86,1026.0,434.9498674463938,341,435.2,none
20260127 10:59:00 America/New_York,435.03,435.08,434.8,434.98,689.0,434.8981306240929,230,435.2,none
20260127 10:59:30 America/New_York,434.63,434.98,434.57,434.61,913.0,434.7269759036145,292,435.2,none
20260127 11:00:00 America/New_York,434.57,434.78,434.45,434.77,934.0,434.6148725910065,318,435.2,none
20260127 11:00:30 America/New_York,434.56,434.84,434.52,434.55,931.0,434.6879570354458,230,435.2,none
20260127 11:01:00 America/New_York,434.38,434.68,434.31,434.4,1121.0,434.45537644959853,371,435.2,none
20260127 11:01:30 America/New_York,434.35,434.43,434.07,434.14,1345.0,434.2723107806691,416,435.2,none
20260127 11:02:00 America/New_York,434.19,434.35,434.14,434.25,852.0,434.2423462441314,282,435.2,none
20260127 11:02:30 America/New_York,433.83,434.24,433.75,433.76,1765.0,433.9956498583569,543,435.2,none
20260127 11:03:00 America/New_York,433.89,433.98,433.73,433.94,1333.0,433.86122130532624,411,435.2,none
20260127 11:03:30 America/New_York,434.1,434.18,433.88,434.18,1072.0,434.02044589552247,340,435.2,none
20260127 11:04:00 America/New_York,434.16,434.22,433.89,434.19,1184.0,434.07672297297296,397,435.2,none
20260127 11:04:30 America/New_York,434.29,434.34,434.11,434.3,1172.0,434.2332303754266,286,435.2,none
20260127 11:05:00 America/New_York,434.38,434.4,434.25,434.33,830.0,434.3190590361446,256,435.2,none
20260127 11:05:30 America/New_York,434.35,434.41,434.29,434.39,669.0,434.3338609865471,220,435.2,none
20260127 11:06:00 America/New_York,434.81,434.87,434.4,434.86,1665.0,434.6692570570571,444,435.2,none
20260127 11:06:30 America/New_York,434.79,434.96,434.72,434.72,1032.0,434.868765503876,325,435.2,none
20260127 11:07:00 America/New_York,434.81,434.87,434.61,434.77,1055.0,434.7170682464455,342,435.2,none
20260127 11:07:30 America/New_York,435.1,435.12,434.76,435.09,969.0,434.97521671826627,299,435.2,none
20260127 11:08:00 America/New_York,434.95,435.11,434.87,434.96,1011.0,434.99568447082095,273,435.2,none
20260127 11:08:30 America/New_York,435.04,435.06,434.88,435.04,731.0,434.98135567715457,206,435.2,none
20260127 11:09:00 America/New_York,435.03,435.07,434.92,434.93,666.0,434.995506006006,191,435.2,none
20260127 11:09:30 America/New_York,434.78,434.96,434.73,434.73,1104.0,434.82176086956525,329,435.2,none
20260127 11:10:00 America/New_York,434.78,434.91,434.65,434.88,763.0,434.73371690694626,268,435.2,none
20260127 11:10:30 America/New_York,434.93,434.99,434.83,434.97,654.0,434.9202629969419,207,435.2,none
20260127 11:11:00 America/New_York,435.1,435.2,434.94,435.09,1049.0,435.0742449952335,370,435.2,none
20260127 11:11:30 America/New_York,435.09,435.2,435.05,435.06,542.0,435.1339557195572,197,435.2,none
20260127 11:12:00 America/New_York,435.07,435.15,434.99,435.09,534.0,435.0584531835206,173,435.2,none
20260127 11:12:30 America/New_York,434.99,435.12,434.9,435.1,548.0,435.0028083941606,187,435.2,none
20260127 11:13:00 America/New_York,434.84,435.15,434.77,434.83,865.0,434.92260000000005,262,435.2,none
20260127 11:13:30 America/New_York,434.75,434.85,434.71,434.78,558.0,434.7855304659498,188,435.2,none
20260127 11:14:00 America/New_York,434.65,434.82,434.63,434.74,582.0,434.70750515463925,171,435.2,none
20260127 11:14:30 America/New_York,434.72,434.76,434.67,434.74,382.0,434.71185602094243,136,435.2,none
20260127 11:15:00 America/New_York,434.62,434.84,434.59,434.63,754.0,434.6736511936339,281,435.2,none
20260127 11:15:30 America/New_York,434.71,434.74,434.51,434.64,733.0,434.63467667121415,250,435.2,none
20260127 11:16:00 America/New_York,434.6,434.68,434.43,434.65,1034.0,434.5436547388781,330,435.2,none
20260127 11:16:30 America/New_York,434.64,434.75,434.57,434.58,413.0,434.65140193704593,138,435.2,none
20260127 11:17:00 America/New_York,434.4,434.61,434.36,434.37,760.0,434.4703381578947,209,435.2,none
20260127 11:17:30 America/New_York,434.39,434.45,434.27,434.37,843.0,434.3542348754449,277,435.2,none
20260127 11:18:00 America/New_York,434.42,434.51,434.3,434.44,593.0,434.4149173693086,192,435.2,none
20260127 11:18:30 America/New_York,434.6,434.62,434.45,434.57,648.0,434.53867746913585,180,435.2,none
20260127 11:19:00 America/New_York,434.71,434.74,434.55,434.66,1386.0,434.6864935064935,478,435.2,none
20260127 11:19:30 America/New_York,434.55,434.69,434.48,434.69,515.0,434.6096873786408,169,435.2,none
20260127 11:20:00 America/New_York,434.93,435.04,434.67,434.84,1339.0,434.91548319641527,419,435.2,none
20260127 11:20:30 America/New_York,434.99,435.06,434.86,434.91,529.0,434.9571417769376,180,435.2,none
20260127 11:21:00 America/New_York,434.95,435.24,434.91,434.95,1180.0,435.0700050847458,308,435.2,none
20260127 11:21:30 America/New_York,434.88,434.98,434.87,434.93,505.0,434.92562970297024,175,435.2,none
20260127 11:22:00 America/New_York,434.82,434.95,434.72,434.84,790.0,434.83712784810126,212,435.2,none
20260127 11:22:30 America/New_York,434.84,434.89,434.76,434.79,269.0,434.8206617100372,117,435.2,none
20260127 11:23:00 America/New_York,434.87,434.93,434.75,434.9,433.0,434.8454064665127,129,435.2,none
20260127 11:23:30 America/New_York,434.83,434.93,434.72,434.72,277.0,434.86673646209385,114,435.2,none
20260127 11:24:00 America/New_York,434.79,434.88,434.51,434.8,846.0,434.7025933806147,286,435.2,none
20260127 11:24:30 America/New_York,434.85,434.93,434.78,434.87,575.0,434.8778852173914,192,435.2,none
20260127 11:25:00 America/New_York,434.77,434.91,434.72,434.78,388.0,434.8143969072165,132,435.2,none
20260127 11:25:30 America/New_York,434.74,434.91,434.72,434.74,452.0,434.80412168141595,187,435.2,none
20260127 11:26:00 America/New_York,434.9,434.99,434.69,434.92,442.0,434.8173371040724,146,435.2,none
20260127 11:26:30 America/New_York,434.86,434.96,434.84,434.88,379.0,434.9014775725594,144,435.2,none
20260127 11:27:00 America/New_York,434.91,434.95,434.74,434.87,471.0,434.84370276008497,170,435.2,none
20260127 11:27:30 America/New_York,434.81,435.05,434.81,434.81,768.0,434.9525520833333,163,435.2,none
20260127 11:28:00 America/New_York,434.71,434.85,434.65,434.65,603.0,434.73032338308457,196,435.2,none
20260127 11:28:30 America/New_York,434.73,434.77,434.55,434.69,937.0,434.6498431163288,232,435.2,none
20260127 11:29:00 America/New_York,434.75,434.85,434.67,434.75,379.0,434.76854881266496,124,435.2,none
20260127 11:29:30 America/New_York,434.86,434.89,434.7,434.87,328.0,434.78900609756096,129,435.2,none
20260127 11:30:00 America/New_York,434.89,434.95,434.74,434.93,467.0,434.84864453961455,175,435.2,none
20260127 11:30:30 America/New_York,434.82,434.9,434.78,434.88,216.0,434.8360833333333,79,435.2,none
20260127 11:31:00 America/New_York,434.93,435.03,434.82,434.96,484.0,434.9243553719008,161,435.2,none
20260127 11:31:30 America/New_York,435.06,435.09,434.96,435.03,450.0,435.0314666666667,146,435.2,none
20260127 11:32:00 America/New_York,434.94,435.08,434.87,434.88,316.0,434.9546265822784,128,435.2,none
20260127 11:32:30 America/New_York,434.75,434.9,434.61,434.71,876.0,434.73006392694066,231,435.2,none
20260127 11:33:00 America/New_York,434.7,434.77,434.61,434.65,341.0,434.6821876832845,138,435.2,none
20260127 11:33:30 America/New_York,434.72,434.74,434.6,434.72,485.0,434.6814948453609,169,435.2,none
20260127 11:34:00 America/New_York,434.58,434.72,434.52,434.53,537.0,434.6054562383613,194,435.2,none
20260127 11:34:30 America/New_York,434.3,434.57,434.18,434.31,1284.0,434.34806775700946,379,435.2,none
20260127 11:35:00 America/New_York,434.27,434.34,434.1,434.22,1029.0,434.2141341107872,234,435.2,none
20260127 11:35:30 America/New_York,434.45,434.51,434.22,434.49,559.0,434.39535420393554,215,435.2,none
20260127 11:36:00 America/New_York,434.44,434.53,434.35,434.37,387.0,434.437622739018,135,435.2,none
20260127 11:36:30 America/New_York,434.4,434.49,434.36,434.48,301.0,434.41829568106317,134,435.2,none
20260127 11:37:00 America/New_York,434.58,434.62,434.43,434.58,488.0,434.5400635245901,167,435.2,none
20260127 11:37:30 America/New_York,434.47,434.58,434.45,434.46,507.0,434.5041439842209,157,435.2,none
20260127 11:38:00 America/New_York,434.3,434.48,434.28,434.29,550.0,434.34795818181817,186,435.2,none
20260127 11:38:30 America/New_York,434.26,434.32,434.25,434.27,677.0,434.272483013294,213,435.2,none
20260127 11:39:00 America/New_York,434.29,434.34,434.25,434.32,435.0,434.28407356321844,179,435.2,none
20260127 11:39:30 America/New_York,434.19,434.37,434.16,434.16,552.0,434.24564130434777,187,435.2,none
20260127 11:40:00 America/New_York,434.17,434.27,434.13,434.25,574.0,434.17201742160273,204,435.2,none
20260127 11:40:30 America/New_York,434.21,434.26,434.11,434.23,466.0,434.19646995708155,159,435.2,none
20260127 11:41:00 America/New_York,434.22,434.26,434.13,434.18,314.0,434.1906433121019,104,435.2,none
20260127 11:41:30 America/New_York,434.17,434.22,434.12,434.16,286.0,434.1607552447552,109,435.2,none
20260127 11:42:00 America/New_York,434.19,434.23,434.03,434.1,482.0,434.14217012448137,171,435.2,none
20260127 11:42:30 America/New_York,434.03,434.14,434.01,434.03,565.0,434.05742477876106,184,435.2,none
20260127 11:43:00 America/New_York,434.04,434.1,434.02,434.07,276.0,434.0606666666667,119,435.2,none
20260127 11:43:30 America/New_York,434.13,434.19,434.06,434.14,430.0,434.1521418604651,141,435.2,none
20260127 11:44:00 America/New_York,434.2,434.2,434.1,434.18,428.0,434.15028971962624,134,435.2,none
20260127 11:44:30 America/New_York,434.17,434.19,434.06,434.06,410.0,434.1677804878049,130,435.2,none
20260127 11:45:00 America/New_York,434.06,434.17,434.01,434.04,504.0,434.0777123015873,183,435.2,none
20260127 11:45:30 America/New_York,434.12,434.19,433.95,434.16,1074.0,434.0491089385475,368,435.2,none
20260127 11:46:00 America/New_York,434.2,434.27,434.14,434.22,717.0,434.19473221757323,231,435.2,none
20260127 11:46:30 America/New_York,434.18,434.32,434.16,434.18,577.0,434.23823743500867,178,435.2,none
20260127 11:47:00 America/New_York,434.28,434.35,434.12,434.3,733.0,434.2290545702591,245,435.2,none
20260127 11:47:30 America/New_York,434.51,434.57,434.27,434.54,788.0,434.4303730964468,251,435.2,none
20260127 11:48:00 America/New_York,434.79,434.83,434.49,434.72,1255.0,434.6786494023904,372,435.2,none
20260127 11:48:30 America/New_York,434.64,434.77,434.6,434.77,737.0,434.71122523744907,213,435.2,none
20260127 11:49:00 America/New_York,435.0,435.04,434.75,435.04,1207.0,434.96312261806133,416,435.2,none
20260127 11:49:30 America/New_York,435.0,435.06,434.92,435.04,731.0,434.9943926128591,202,435.2,none
20260127 11:50:00 America/New_York,435.05,435.17,435.02,435.08,821.0,435.1029476248477,252,435.2,none
20260127 11:50:30 America/New_York,435.17,435.2,435.06,435.16,562.0,435.1602775800712,201,435.2,none
20260127 11:51:00 America/New_York,435.31,435.41,435.12,435.4,1455.0,435.2752618556701,382,435.2,none
20260127 11:51:30 America/New_York,435.24,435.47,435.22,435.25,875.0,435.3353394285714,253,435.2,none
20260127 11:52:00 America/New_York,435.36,435.39,435.18,435.36,955.0,435.2883193717277,246,435.2,none
